keypts1,match_points,filename1,filename2,matchpercent,keypts2
data1\S03_12.png,data1\S01_16.png,435,454,435,0.6607929515418502
data1\S03_12.png,data1\S01_21.png,435,500,435,0.2
data1\S03_12.png,data1\S01_25.png,435,469,435,0.21321961620469082
data1\S03_12.png,data1\S01_26.png,435,490,435,0.6122448979591837
data1\S03_12.png,data1\S01_27.png,435,500,435,0.0
data1\S03_12.png,data1\S01_28.png,435,475,435,1.263157894736842
data1\S03_12.png,data1\S01_29.png,435,494,435,0.8097165991902834
data1\S03_12.png,data1\S01_30.png,435,482,435,0.2074688796680498
data1\S03_12.png,data1\S01_31.png,435,500,435,0.6
data1\S03_12.png,data1\S01_33.png,435,500,435,0.6
data1\S03_12.png,data1\S01_35.png,435,452,435,0.6637168141592921
data1\S03_12.png,data1\S01_36.png,435,500,435,0.2
data1\S03_12.png,data1\S01_37.png,435,500,435,0.4
data1\S03_12.png,data1\S01_39.png,435,361,435,1.3850415512465375
data1\S03_12.png,data1\S03_1.png,435,500,435,1.4
data1\S03_12.png,data1\S03_10.png,435,500,435,1.0
data1\S03_12.png,data1\S03_11.png,435,454,435,1.1013215859030836
data1\S03_12.png,data1\S03_15.png,435,465,435,1.075268817204301
data1\S03_12.png,data1\S03_18.png,435,500,435,1.2
data1\S03_12.png,data1\S03_22.png,435,410,435,0.4878048780487805
data1\S03_12.png,data1\S03_28.png,435,335,435,2.08955223880597
data1\S03_12.png,data1\S03_30.png,435,298,435,2.0134228187919465
data1\S03_12.png,data1\S03_36.png,435,298,435,0.6711409395973155
data1\S03_12.png,data1\S03_40.png,435,492,435,0.8130081300813008
data1\S03_12.png,data1\S03_5.png,435,493,435,0.8113590263691683
data1\S03_12.png,data1\S03_6.png,435,500,435,0.8
data1\S03_12.png,data1\S03_7.png,435,458,435,0.4366812227074236
data1\S03_12.png,data1\S14_1.png,435,441,435,0.45351473922902497
data1\S03_12.png,data1\S14_11.png,435,388,435,1.8041237113402062
data1\S03_12.png,data1\S14_19.png,435,483,435,1.0351966873706004
data1\S03_12.png,data1\S14_2.png,435,500,435,0.8
data1\S03_12.png,data1\S14_21.png,435,500,435,0.4
data1\S03_12.png,data1\S14_24.png,435,500,435,1.2
data1\S03_12.png,data1\S14_25.png,435,428,435,1.1682242990654206
data1\S03_12.png,data1\S14_30.png,435,500,435,0.4
data1\S03_12.png,data1\S14_9.png,435,233,435,0.8583690987124464
data1\S03_15.png,data1\S01_0.png,465,224,465,1.7857142857142858
data1\S03_15.png,data1\S01_10.png,465,500,465,0.8
data1\S03_15.png,data1\S01_14.png,465,469,465,0.8528784648187633
data1\S03_15.png,data1\S01_15.png,465,460,465,0.43478260869565216
data1\S03_15.png,data1\S01_16.png,465,454,465,1.1013215859030836
data1\S03_15.png,data1\S01_21.png,465,500,465,1.0
data1\S03_15.png,data1\S01_25.png,465,469,465,0.42643923240938164
data1\S03_15.png,data1\S01_26.png,465,490,465,1.4285714285714286
data1\S03_15.png,data1\S01_27.png,465,500,465,0.6
data1\S03_15.png,data1\S01_28.png,465,475,465,0.631578947368421
data1\S03_15.png,data1\S01_29.png,465,494,465,0.6072874493927125
data1\S03_15.png,data1\S01_30.png,465,482,465,0.6224066390041494
data1\S03_15.png,data1\S01_31.png,465,500,465,0.4
data1\S03_15.png,data1\S01_33.png,465,500,465,1.0
data1\S03_15.png,data1\S01_35.png,465,452,465,1.1061946902654867
data1\S03_15.png,data1\S01_36.png,465,500,465,0.8
data1\S03_15.png,data1\S01_37.png,465,500,465,0.6
data1\S03_15.png,data1\S01_39.png,465,361,465,2.4930747922437675
data1\S03_15.png,data1\S03_1.png,465,500,465,1.0
data1\S03_15.png,data1\S03_10.png,465,500,465,0.4
data1\S03_15.png,data1\S03_11.png,465,454,465,2.4229074889867843
data1\S03_15.png,data1\S03_12.png,465,435,465,2.2988505747126435
data1\S03_15.png,data1\S03_18.png,465,500,465,0.2
data1\S03_15.png,data1\S03_22.png,465,410,465,1.7073170731707317
data1\S03_15.png,data1\S03_28.png,465,335,465,1.492537313432836
data1\S03_15.png,data1\S03_30.png,465,298,465,1.0067114093959733
data1\S03_15.png,data1\S03_36.png,465,298,465,0.6711409395973155
data1\S03_15.png,data1\S03_40.png,465,492,465,0.4065040650406504
data1\S03_15.png,data1\S03_5.png,465,493,465,0.6085192697768763
data1\S03_15.png,data1\S03_6.png,465,500,465,2.0
data1\S03_15.png,data1\S03_7.png,465,458,465,0.8733624454148472
data1\S03_15.png,data1\S14_1.png,465,441,465,0.6802721088435374
data1\S03_15.png,data1\S14_11.png,465,388,465,0.5154639175257731
data1\S03_15.png,data1\S14_19.png,465,483,465,1.0351966873706004
data1\S03_15.png,data1\S14_2.png,465,500,465,1.2
data1\S03_15.png,data1\S14_21.png,465,500,465,1.0
data1\S03_15.png,data1\S14_24.png,465,500,465,0.8
data1\S03_15.png,data1\S14_25.png,465,428,465,0.9345794392523364
data1\S03_15.png,data1\S14_30.png,465,500,465,0.4
data1\S03_15.png,data1\S14_9.png,465,233,465,1.2875536480686696
data1\S03_18.png,data1\S01_0.png,500,224,500,0.0
data1\S03_18.png,data1\S01_10.png,500,500,500,1.2
data1\S03_18.png,data1\S01_14.png,500,469,500,1.0660980810234542
data1\S03_18.png,data1\S01_15.png,500,460,500,0.6521739130434783
data1\S03_18.png,data1\S01_16.png,500,454,500,1.3215859030837005
data1\S03_18.png,data1\S01_21.png,500,500,500,0.6
data1\S03_18.png,data1\S01_25.png,500,469,500,0.42643923240938164
data1\S03_18.png,data1\S01_26.png,500,490,500,1.0204081632653061
data1\S03_18.png,data1\S01_27.png,500,500,500,0.8
data1\S03_18.png,data1\S01_28.png,500,475,500,0.42105263157894735
data1\S03_18.png,data1\S01_29.png,500,494,500,0.6072874493927125
data1\S03_18.png,data1\S01_30.png,500,482,500,0.6224066390041494
data1\S03_18.png,data1\S01_31.png,500,500,500,0.6
data1\S03_18.png,data1\S01_33.png,500,500,500,0.6
data1\S03_18.png,data1\S01_35.png,500,452,500,1.3274336283185841
data1\S03_18.png,data1\S01_36.png,500,500,500,0.8
data1\S03_18.png,data1\S01_37.png,500,500,500,1.0
data1\S03_18.png,data1\S01_39.png,500,361,500,1.6620498614958448
data1\S03_18.png,data1\S03_1.png,500,500,500,0.8
data1\S03_18.png,data1\S03_10.png,500,500,500,0.4
data1\S03_18.png,data1\S03_11.png,500,454,500,0.8810572687224669
data1\S03_18.png,data1\S03_12.png,500,435,500,1.1494252873563218
data1\S03_18.png,data1\S03_15.png,500,465,500,0.8602150537634409
data1\S03_18.png,data1\S03_22.png,500,410,500,0.4878048780487805
data1\S03_18.png,data1\S03_28.png,500,335,500,0.5970149253731343
data1\S03_18.png,data1\S03_30.png,500,298,500,3.0201342281879193
data1\S03_18.png,data1\S03_36.png,500,298,500,2.684563758389262
data1\S03_18.png,data1\S03_40.png,500,492,500,1.016260162601626
data1\S03_18.png,data1\S03_5.png,500,493,500,0.4056795131845842
data1\S03_18.png,data1\S03_6.png,500,500,500,0.6
data1\S03_18.png,data1\S03_7.png,500,458,500,1.7467248908296944
data1\S03_18.png,data1\S14_1.png,500,441,500,1.5873015873015872
data1\S03_18.png,data1\S14_11.png,500,388,500,1.0309278350515463
data1\S03_18.png,data1\S14_19.png,500,483,500,0.6211180124223602
data1\S03_18.png,data1\S14_2.png,500,500,500,0.4
data1\S03_18.png,data1\S14_21.png,500,500,500,1.0
data1\S03_18.png,data1\S14_24.png,500,500,500,0.4
data1\S03_18.png,data1\S14_25.png,500,428,500,0.4672897196261682
data1\S03_18.png,data1\S14_30.png,500,500,500,1.8
data1\S03_18.png,data1\S14_9.png,500,233,500,1.2875536480686696
data1\S03_22.png,data1\S01_0.png,410,224,410,2.6785714285714284
data1\S03_22.png,data1\S01_10.png,410,500,410,0.8
data1\S03_22.png,data1\S01_14.png,410,469,410,1.0660980810234542
data1\S03_22.png,data1\S01_15.png,410,460,410,0.8695652173913043
data1\S03_22.png,data1\S01_16.png,410,454,410,1.1013215859030836
data1\S03_22.png,data1\S01_21.png,410,500,410,0.4
data1\S03_22.png,data1\S01_25.png,410,469,410,1.279317697228145
data1\S03_22.png,data1\S01_26.png,410,490,410,1.4285714285714286
data1\S03_22.png,data1\S01_27.png,410,500,410,1.2
data1\S03_22.png,data1\S01_28.png,410,475,410,2.1052631578947367
data1\S03_22.png,data1\S01_29.png,410,494,410,0.4048582995951417
data1\S03_22.png,data1\S01_30.png,410,482,410,0.4149377593360996
data1\S03_22.png,data1\S01_31.png,410,500,410,1.0
data1\S03_22.png,data1\S01_33.png,410,500,410,0.2
data1\S03_22.png,data1\S01_35.png,410,452,410,1.3274336283185841
data1\S03_22.png,data1\S01_36.png,410,500,410,1.2
data1\S03_22.png,data1\S01_37.png,410,500,410,1.4
data1\S03_22.png,data1\S01_39.png,410,361,410,0.554016620498615
data1\S03_22.png,data1\S03_1.png,410,500,410,0.2
data1\S03_22.png,data1\S03_10.png,410,500,410,0.8
data1\S03_22.png,data1\S03_11.png,410,454,410,0.8810572687224669
data1\S03_22.png,data1\S03_12.png,410,435,410,0.9195402298850575
data1\S03_22.png,data1\S03_15.png,410,465,410,0.43010752688172044
data1\S03_22.png,data1\S03_18.png,410,500,410,1.2
data1\S03_22.png,data1\S03_28.png,410,335,410,2.08955223880597
data1\S03_22.png,data1\S03_30.png,410,298,410,1.6778523489932886
data1\S03_22.png,data1\S03_36.png,410,298,410,0.33557046979865773
data1\S03_22.png,data1\S03_40.png,410,492,410,0.4065040650406504
data1\S03_22.png,data1\S03_5.png,410,493,410,0.6085192697768763
data1\S03_22.png,data1\S03_6.png,410,500,410,0.6
data1\S03_22.png,data1\S03_7.png,410,458,410,0.8733624454148472
data1\S03_22.png,data1\S14_1.png,410,441,410,0.6802721088435374
data1\S03_22.png,data1\S14_11.png,410,388,410,0.25773195876288657
data1\S03_22.png,data1\S14_19.png,410,483,410,1.2422360248447204
data1\S03_22.png,data1\S14_2.png,410,500,410,0.2
data1\S03_22.png,data1\S14_21.png,410,500,410,0.2
data1\S03_22.png,data1\S14_24.png,410,500,410,1.0
data1\S03_22.png,data1\S14_25.png,410,428,410,0.7009345794392523
data1\S03_22.png,data1\S14_30.png,410,500,410,0.4
data1\S03_22.png,data1\S14_9.png,410,233,410,1.7167381974248928
data1\S03_28.png,data1\S01_0.png,335,224,335,2.6785714285714284
data1\S03_28.png,data1\S01_10.png,335,500,335,1.2
data1\S03_28.png,data1\S01_14.png,335,469,335,1.279317697228145
data1\S03_28.png,data1\S01_15.png,335,460,335,0.6521739130434783
data1\S03_28.png,data1\S01_16.png,335,454,335,1.1013215859030836
data1\S03_28.png,data1\S01_21.png,335,500,335,0.6
data1\S03_28.png,data1\S01_25.png,335,469,335,0.6396588486140725
data1\S03_28.png,data1\S01_26.png,335,490,335,0.20408163265306123
data1\S03_28.png,data1\S01_27.png,335,500,335,0.4
data1\S03_28.png,data1\S01_28.png,335,475,335,0.8421052631578947
data1\S03_28.png,data1\S01_29.png,335,494,335,0.4048582995951417
data1\S03_28.png,data1\S01_30.png,335,482,335,0.6224066390041494
data1\S03_28.png,data1\S01_31.png,335,500,335,0.4
data1\S03_28.png,data1\S01_33.png,335,500,335,0.8
data1\S03_28.png,data1\S01_35.png,335,452,335,1.991150442477876
data1\S03_28.png,data1\S01_36.png,335,500,335,0.6
data1\S03_28.png,data1\S01_37.png,335,500,335,0.4
data1\S03_28.png,data1\S01_39.png,335,361,335,1.3850415512465375
data1\S03_28.png,data1\S03_1.png,335,500,335,0.2
data1\S03_28.png,data1\S03_10.png,335,500,335,0.6
data1\S03_28.png,data1\S03_11.png,335,454,335,0.44052863436123346
data1\S03_28.png,data1\S03_12.png,335,435,335,0.9195402298850575
data1\S03_28.png,data1\S03_15.png,335,465,335,0.6451612903225806
data1\S03_28.png,data1\S03_18.png,335,500,335,0.2
data1\S03_28.png,data1\S03_22.png,335,410,335,2.682926829268293
data1\S03_28.png,data1\S03_30.png,335,298,335,1.6778523489932886
data1\S03_28.png,data1\S03_36.png,335,298,335,0.33557046979865773
data1\S03_28.png,data1\S03_40.png,335,492,335,1.016260162601626
data1\S03_28.png,data1\S03_5.png,335,493,335,0.0
data1\S03_28.png,data1\S03_6.png,335,500,335,0.6
data1\S03_28.png,data1\S03_7.png,335,458,335,1.5283842794759825
data1\S03_28.png,data1\S14_1.png,335,441,335,0.22675736961451248
data1\S03_28.png,data1\S14_11.png,335,388,335,0.7731958762886598
data1\S03_28.png,data1\S14_19.png,335,483,335,0.4140786749482402
data1\S03_28.png,data1\S14_2.png,335,500,335,1.4
data1\S03_28.png,data1\S14_21.png,335,500,335,0.8
data1\S03_28.png,data1\S14_24.png,335,500,335,0.4
data1\S03_28.png,data1\S14_25.png,335,428,335,0.4672897196261682
data1\S03_28.png,data1\S14_30.png,335,500,335,0.2
data1\S03_28.png,data1\S14_9.png,335,233,335,1.7167381974248928
data1\S03_30.png,data1\S01_0.png,298,224,298,2.232142857142857
data1\S03_30.png,data1\S01_10.png,298,500,298,0.6
data1\S03_30.png,data1\S01_14.png,298,469,298,0.42643923240938164
data1\S03_30.png,data1\S01_15.png,298,460,298,0.43478260869565216
data1\S03_30.png,data1\S01_16.png,298,454,298,0.22026431718061673
data1\S03_30.png,data1\S01_21.png,298,500,298,0.8
data1\S03_30.png,data1\S01_25.png,298,469,298,0.6396588486140725
data1\S03_30.png,data1\S01_26.png,298,490,298,0.40816326530612246
data1\S03_30.png,data1\S01_27.png,298,500,298,0.4
data1\S03_30.png,data1\S01_28.png,298,475,298,0.8421052631578947
data1\S03_30.png,data1\S01_29.png,298,494,298,1.0121457489878543
data1\S03_30.png,data1\S01_30.png,298,482,298,0.6224066390041494
data1\S03_30.png,data1\S01_31.png,298,500,298,0.6
data1\S03_30.png,data1\S01_33.png,298,500,298,0.4
data1\S03_30.png,data1\S01_35.png,298,452,298,0.4424778761061947
data1\S03_30.png,data1\S01_36.png,298,500,298,0.4
data1\S03_30.png,data1\S01_37.png,298,500,298,1.0
data1\S03_30.png,data1\S01_39.png,298,361,298,1.3850415512465375
data1\S03_30.png,data1\S03_1.png,298,500,298,0.4
data1\S03_30.png,data1\S03_10.png,298,500,298,0.2
data1\S03_30.png,data1\S03_11.png,298,454,298,0.6607929515418502
data1\S03_30.png,data1\S03_12.png,298,435,298,0.9195402298850575
data1\S03_30.png,data1\S03_15.png,298,465,298,0.6451612903225806
data1\S03_30.png,data1\S03_18.png,298,500,298,0.6
data1\S03_30.png,data1\S03_22.png,298,410,298,0.24390243902439024
data1\S03_30.png,data1\S03_28.png,298,335,298,0.0
data1\S03_30.png,data1\S03_36.png,298,298,298,0.6711409395973155
data1\S03_30.png,data1\S03_40.png,298,492,298,0.4065040650406504
data1\S03_30.png,data1\S03_5.png,298,493,298,0.4056795131845842
data1\S03_30.png,data1\S03_6.png,298,500,298,0.8
data1\S03_30.png,data1\S03_7.png,298,458,298,0.4366812227074236
data1\S03_30.png,data1\S14_1.png,298,441,298,0.9070294784580499
data1\S03_30.png,data1\S14_11.png,298,388,298,0.7731958762886598
data1\S03_30.png,data1\S14_19.png,298,483,298,0.6211180124223602
data1\S03_30.png,data1\S14_2.png,298,500,298,0.6
data1\S03_30.png,data1\S14_21.png,298,500,298,0.4
data1\S03_30.png,data1\S14_24.png,298,500,298,0.4
data1\S03_30.png,data1\S14_25.png,298,428,298,0.0
data1\S03_30.png,data1\S14_30.png,298,500,298,0.4
data1\S03_30.png,data1\S14_9.png,298,233,298,0.4291845493562232
data1\S03_36.png,data1\S01_0.png,298,224,298,0.8928571428571429
data1\S03_36.png,data1\S01_10.png,298,500,298,0.4
data1\S03_36.png,data1\S01_14.png,298,469,298,0.21321961620469082
data1\S03_36.png,data1\S01_15.png,298,460,298,1.0869565217391304
data1\S03_36.png,data1\S01_16.png,298,454,298,0.8810572687224669
data1\S03_36.png,data1\S01_21.png,298,500,298,1.0
data1\S03_36.png,data1\S01_25.png,298,469,298,0.6396588486140725
data1\S03_36.png,data1\S01_26.png,298,490,298,0.0
data1\S03_36.png,data1\S01_27.png,298,500,298,0.2
data1\S03_36.png,data1\S01_28.png,298,475,298,0.42105263157894735
data1\S03_36.png,data1\S01_29.png,298,494,298,0.20242914979757085
data1\S03_36.png,data1\S01_30.png,298,482,298,0.2074688796680498
data1\S03_36.png,data1\S01_31.png,298,500,298,0.2
data1\S03_36.png,data1\S01_33.png,298,500,298,0.8
data1\S03_36.png,data1\S01_35.png,298,452,298,0.8849557522123894
data1\S03_36.png,data1\S01_36.png,298,500,298,0.8
data1\S03_36.png,data1\S01_37.png,298,500,298,0.6
data1\S03_36.png,data1\S01_39.png,298,361,298,0.2770083102493075
data1\S03_36.png,data1\S03_1.png,298,500,298,0.6
data1\S03_36.png,data1\S03_10.png,298,500,298,0.4
data1\S03_36.png,data1\S03_11.png,298,454,298,0.0
data1\S03_36.png,data1\S03_12.png,298,435,298,0.6896551724137931
data1\S03_36.png,data1\S03_15.png,298,465,298,0.6451612903225806
data1\S03_36.png,data1\S03_18.png,298,500,298,1.0
data1\S03_36.png,data1\S03_22.png,298,410,298,0.4878048780487805
data1\S03_36.png,data1\S03_28.png,298,335,298,0.8955223880597015
data1\S03_36.png,data1\S03_30.png,298,298,298,0.6711409395973155
data1\S03_36.png,data1\S03_40.png,298,492,298,0.2032520325203252
data1\S03_36.png,data1\S03_5.png,298,493,298,0.6085192697768763
data1\S03_36.png,data1\S03_6.png,298,500,298,1.0
data1\S03_36.png,data1\S03_7.png,298,458,298,1.091703056768559
data1\S03_36.png,data1\S14_1.png,298,441,298,0.22675736961451248
data1\S03_36.png,data1\S14_11.png,298,388,298,0.5154639175257731
data1\S03_36.png,data1\S14_19.png,298,483,298,0.6211180124223602
data1\S03_36.png,data1\S14_2.png,298,500,298,0.0
data1\S03_36.png,data1\S14_21.png,298,500,298,0.0
data1\S03_36.png,data1\S14_24.png,298,500,298,0.4
data1\S03_36.png,data1\S14_25.png,298,428,298,0.9345794392523364
data1\S03_36.png,data1\S14_30.png,298,500,298,0.4
data1\S03_36.png,data1\S14_9.png,298,233,298,1.2875536480686696
data1\S03_40.png,data1\S01_0.png,492,224,492,3.5714285714285716
data1\S03_40.png,data1\S01_10.png,492,500,492,0.8
data1\S03_40.png,data1\S01_14.png,492,469,492,1.0660980810234542
data1\S03_40.png,data1\S01_15.png,492,460,492,1.3043478260869565
data1\S03_40.png,data1\S01_16.png,492,454,492,0.8810572687224669
data1\S03_40.png,data1\S01_21.png,492,500,492,0.4
data1\S03_40.png,data1\S01_25.png,492,469,492,0.42643923240938164
data1\S03_40.png,data1\S01_26.png,492,490,492,0.40816326530612246
data1\S03_40.png,data1\S01_27.png,492,500,492,0.6
data1\S03_40.png,data1\S01_28.png,492,475,492,2.1052631578947367
data1\S03_40.png,data1\S01_29.png,492,494,492,1.214574898785425
data1\S03_40.png,data1\S01_30.png,492,482,492,0.6224066390041494
data1\S03_40.png,data1\S01_31.png,492,500,492,1.2
data1\S03_40.png,data1\S01_33.png,492,500,492,2.0
data1\S03_40.png,data1\S01_35.png,492,452,492,0.6637168141592921
data1\S03_40.png,data1\S01_36.png,492,500,492,0.6
data1\S03_40.png,data1\S01_37.png,492,500,492,0.8
data1\S03_40.png,data1\S01_39.png,492,361,492,0.554016620498615
data1\S03_40.png,data1\S03_1.png,492,500,492,1.0
data1\S03_40.png,data1\S03_10.png,492,500,492,1.6
data1\S03_40.png,data1\S03_11.png,492,454,492,1.7621145374449338
data1\S03_40.png,data1\S03_12.png,492,435,492,1.1494252873563218
data1\S03_40.png,data1\S03_15.png,492,465,492,0.6451612903225806
data1\S03_40.png,data1\S03_18.png,492,500,492,1.6
data1\S03_40.png,data1\S03_22.png,492,410,492,0.975609756097561
data1\S03_40.png,data1\S03_28.png,492,335,492,1.1940298507462686
data1\S03_40.png,data1\S03_30.png,492,298,492,3.0201342281879193
data1\S03_40.png,data1\S03_36.png,492,298,492,2.684563758389262
data1\S03_40.png,data1\S03_5.png,492,493,492,1.0141987829614605
data1\S03_40.png,data1\S03_6.png,492,500,492,1.2
data1\S03_40.png,data1\S03_7.png,492,458,492,0.0
data1\S03_40.png,data1\S14_1.png,492,441,492,0.9070294784580499
data1\S03_40.png,data1\S14_11.png,492,388,492,1.288659793814433
data1\S03_40.png,data1\S14_19.png,492,483,492,1.2422360248447204
data1\S03_40.png,data1\S14_2.png,492,500,492,0.2
data1\S03_40.png,data1\S14_21.png,492,500,492,1.4
data1\S03_40.png,data1\S14_24.png,492,500,492,1.6
data1\S03_40.png,data1\S14_25.png,492,428,492,0.7009345794392523
data1\S03_40.png,data1\S14_30.png,492,500,492,1.0
data1\S03_40.png,data1\S14_9.png,492,233,492,1.2875536480686696
data1\S03_5.png,data1\S01_0.png,493,224,493,1.3392857142857142
data1\S03_5.png,data1\S01_10.png,493,500,493,0.6
data1\S03_5.png,data1\S01_14.png,493,469,493,0.6396588486140725
data1\S03_5.png,data1\S01_15.png,493,460,493,1.9565217391304348
data1\S03_5.png,data1\S01_16.png,493,454,493,0.44052863436123346
data1\S03_5.png,data1\S01_21.png,493,500,493,0.2
data1\S03_5.png,data1\S01_25.png,493,469,493,1.0660980810234542
data1\S03_5.png,data1\S01_26.png,493,490,493,0.40816326530612246
data1\S03_5.png,data1\S01_27.png,493,500,493,0.2
data1\S03_5.png,data1\S01_28.png,493,475,493,0.42105263157894735
data1\S03_5.png,data1\S01_29.png,493,494,493,0.6072874493927125
data1\S03_5.png,data1\S01_30.png,493,482,493,0.6224066390041494
data1\S03_5.png,data1\S01_31.png,493,500,493,0.6
data1\S03_5.png,data1\S01_33.png,493,500,493,1.0
data1\S03_5.png,data1\S01_35.png,493,452,493,1.5486725663716814
data1\S03_5.png,data1\S01_36.png,493,500,493,0.4
data1\S03_5.png,data1\S01_37.png,493,500,493,0.8
data1\S03_5.png,data1\S01_39.png,493,361,493,0.8310249307479224
data1\S03_5.png,data1\S03_1.png,493,500,493,1.0
data1\S03_5.png,data1\S03_10.png,493,500,493,0.6
data1\S03_5.png,data1\S03_11.png,493,454,493,0.44052863436123346
data1\S03_5.png,data1\S03_12.png,493,435,493,0.0
data1\S03_5.png,data1\S03_15.png,493,465,493,0.6451612903225806
data1\S03_5.png,data1\S03_18.png,493,500,493,1.2
data1\S03_5.png,data1\S03_22.png,493,410,493,1.4634146341463414
data1\S03_5.png,data1\S03_28.png,493,335,493,1.791044776119403
data1\S03_5.png,data1\S03_30.png,493,298,493,0.6711409395973155
data1\S03_5.png,data1\S03_36.png,493,298,493,0.0
data1\S03_5.png,data1\S03_40.png,493,492,493,1.016260162601626
data1\S03_5.png,data1\S03_6.png,493,500,493,1.0
data1\S03_5.png,data1\S03_7.png,493,458,493,0.6550218340611353
data1\S03_5.png,data1\S14_1.png,493,441,493,0.9070294784580499
data1\S03_5.png,data1\S14_11.png,493,388,493,0.5154639175257731
data1\S03_5.png,data1\S14_19.png,493,483,493,1.0351966873706004
data1\S03_5.png,data1\S14_2.png,493,500,493,1.0
data1\S03_5.png,data1\S14_21.png,493,500,493,0.4
data1\S03_5.png,data1\S14_24.png,493,500,493,1.4
data1\S03_5.png,data1\S14_25.png,493,428,493,1.4018691588785046
data1\S03_5.png,data1\S14_30.png,493,500,493,0.4
data1\S03_5.png,data1\S14_9.png,493,233,493,0.4291845493562232
data1\S03_6.png,data1\S01_0.png,500,224,500,1.7857142857142858
data1\S03_6.png,data1\S01_10.png,500,500,500,1.6
data1\S03_6.png,data1\S01_14.png,500,469,500,1.0660980810234542
data1\S03_6.png,data1\S01_15.png,500,460,500,0.21739130434782608
data1\S03_6.png,data1\S01_16.png,500,454,500,0.44052863436123346
data1\S03_6.png,data1\S01_21.png,500,500,500,0.6
data1\S03_6.png,data1\S01_25.png,500,469,500,0.6396588486140725
data1\S03_6.png,data1\S01_26.png,500,490,500,0.40816326530612246
data1\S03_6.png,data1\S01_27.png,500,500,500,0.6
data1\S03_6.png,data1\S01_28.png,500,475,500,1.263157894736842
data1\S03_6.png,data1\S01_29.png,500,494,500,0.6072874493927125
data1\S03_6.png,data1\S01_30.png,500,482,500,0.4149377593360996
data1\S03_6.png,data1\S01_31.png,500,500,500,0.8
data1\S03_6.png,data1\S01_33.png,500,500,500,1.4
data1\S03_6.png,data1\S01_35.png,500,452,500,1.3274336283185841
data1\S03_6.png,data1\S01_36.png,500,500,500,0.4
data1\S03_6.png,data1\S01_37.png,500,500,500,1.4
data1\S03_6.png,data1\S01_39.png,500,361,500,0.8310249307479224
data1\S03_6.png,data1\S03_1.png,500,500,500,1.2
data1\S03_6.png,data1\S03_10.png,500,500,500,1.4
data1\S03_6.png,data1\S03_11.png,500,454,500,0.8810572687224669
data1\S03_6.png,data1\S03_12.png,500,435,500,0.45977011494252873
data1\S03_6.png,data1\S03_15.png,500,465,500,1.2903225806451613
data1\S03_6.png,data1\S03_18.png,500,500,500,1.0
data1\S03_6.png,data1\S03_22.png,500,410,500,1.2195121951219512
data1\S03_6.png,data1\S03_28.png,500,335,500,0.5970149253731343
data1\S03_6.png,data1\S03_30.png,500,298,500,2.0134228187919465
data1\S03_6.png,data1\S03_36.png,500,298,500,1.342281879194631
data1\S03_6.png,data1\S03_40.png,500,492,500,0.2032520325203252
data1\S03_6.png,data1\S03_5.png,500,493,500,0.8113590263691683
data1\S03_6.png,data1\S03_7.png,500,458,500,1.5283842794759825
data1\S03_6.png,data1\S14_1.png,500,441,500,0.9070294784580499
data1\S03_6.png,data1\S14_11.png,500,388,500,0.7731958762886598
data1\S03_6.png,data1\S14_19.png,500,483,500,0.6211180124223602
data1\S03_6.png,data1\S14_2.png,500,500,500,0.8
data1\S03_6.png,data1\S14_21.png,500,500,500,0.8
data1\S03_6.png,data1\S14_24.png,500,500,500,0.8
data1\S03_6.png,data1\S14_25.png,500,428,500,0.9345794392523364
data1\S03_6.png,data1\S14_30.png,500,500,500,0.0
data1\S03_6.png,data1\S14_9.png,500,233,500,1.2875536480686696
data1\S03_7.png,data1\S01_0.png,458,224,458,1.7857142857142858
data1\S03_7.png,data1\S01_10.png,458,500,458,0.2
data1\S03_7.png,data1\S01_14.png,458,469,458,0.8528784648187633
data1\S03_7.png,data1\S01_15.png,458,460,458,0.6521739130434783
data1\S03_7.png,data1\S01_16.png,458,454,458,0.44052863436123346
data1\S03_7.png,data1\S01_21.png,458,500,458,0.8
data1\S03_7.png,data1\S01_25.png,458,469,458,0.6396588486140725
data1\S03_7.png,data1\S01_26.png,458,490,458,0.40816326530612246
data1\S03_7.png,data1\S01_27.png,458,500,458,1.2
data1\S03_7.png,data1\S01_28.png,458,475,458,1.263157894736842
data1\S03_7.png,data1\S01_29.png,458,494,458,0.6072874493927125
data1\S03_7.png,data1\S01_30.png,458,482,458,1.037344398340249
data1\S03_7.png,data1\S01_31.png,458,500,458,1.2
data1\S03_7.png,data1\S01_33.png,458,500,458,0.6
data1\S03_7.png,data1\S01_35.png,458,452,458,0.8849557522123894
data1\S03_7.png,data1\S01_36.png,458,500,458,0.8
data1\S03_7.png,data1\S01_37.png,458,500,458,0.8
data1\S03_7.png,data1\S01_39.png,458,361,458,1.10803324099723
data1\S03_7.png,data1\S03_1.png,458,500,458,0.8
data1\S03_7.png,data1\S03_10.png,458,500,458,0.2
data1\S03_7.png,data1\S03_11.png,458,454,458,0.44052863436123346
data1\S03_7.png,data1\S03_12.png,458,435,458,0.6896551724137931
data1\S03_7.png,data1\S03_15.png,458,465,458,1.2903225806451613
data1\S03_7.png,data1\S03_18.png,458,500,458,0.4
data1\S03_7.png,data1\S03_22.png,458,410,458,1.4634146341463414
data1\S03_7.png,data1\S03_28.png,458,335,458,1.492537313432836
data1\S03_7.png,data1\S03_30.png,458,298,458,2.348993288590604
